,,open,minister,food,china,home,know,chinese,look,restaurant,need,include,play,life,use,government,japan,want,day,way,world,old,country,come,people,like,good,art,time,new,work,firm,cost,global,start,investment,help,design,add,product,technology,financial,service,asia,customer,industry,bank,market,business,company,income,yesterday,earning,share,asset,continue,end,stock,revenue,profit,low,month,group,net,quarter,2013,increase,price,rate,billion,expect,rise,high,growth,march,counter,share price,director,offer,exchange,list,acquire,week,unit,close,trading,purchase,shareholder,average,issue,bitcoin,holding,trade,executive,launch,developer,sq,area,sale,land,site,development,project,property,cma,offshore,information,large,oil,cloud,datum,vessel,wine,value,economic,international,report,psf,private,board,sell,buyer,public,state,plan,member,provide,fund,space,create,local,team,award,event,brand,grow,investor,second,june,2014,fall,policy,inflation,economy,sgx,management,system,corporate,bond,interest,buy,energy,residential,hotel,building,office,construction,set,point,2015,region,build,security,think,thing,city,place,chef,lee,total,reit,keppel,term,budget,support,sector,april,capital,ocbc,dbs,information publish,target price,publish,loan,target,noble,remain,watch,car,big,dollar,currency,east,lim,worker,2011,constituency,wp,national,general,vote,candidate,singaporean,grc,election,pap,party,dish,japanese,room,music,president,american,artist,film,singpost,loss,iran,base,sme,trump,central,centre,trust,2016,course,water,index,note,change,swiber,family,find,presidential,political,payment,job,hong kong,kong,hong,housing,industrial,estate,2017,tax,future,programme,lng,maritime,ago,digital,airline,airport,road,cash,india,foreign,north korea,korea,north,organisation,contract,risk,employee,ceo,corporate governance,governance,solution,number,gst,2018,deal,economist,game,asean,fintech,house,healthcare,news,online,july,measure,acquisition,community,regional,long,diversity,app,retail,grab,fuel,30,innovation,live,brexit,real,2019,analyst,gain,cyber,culture,startup,experience,equity,hyflux,cut,net profit,june 30,result,period,partner
2017Q2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1300771116569,360.1217194969256,448.83210610658904,,,306.460950143759,944.1684081839342,,,324.61521296599216,368.0055505789756,481.4872388982135,434.25226173957645,336.17100055516016,391.8801027862626,762.4270453955978,448.16633982863897,624.5670024396613,,343.19894509174884,893.1320642616491,,285.3809948796088,356.2264160242932,345.617838144261,449.52958443758166,407.5804393438564,416.33734062417426,,,,,,,,,,302.7696375818558,,,,,,,,286.1327558893071,,,,,,,,,,,,,,,,270.1436244386807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.92803976156415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.45441488494816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.8914327832499,,,,,,,,,,,,,,,,,,,473.19550315291985,,,,,,270.51358646295165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,3,,,,782.2335638051479,,,,,,,292.2680458979445,,,,287.7514249480106,350.851198621065,,,,335.8886291819008,,336.55693012872734,299.3252614706104,,,,,422.34113621518094,407.9565288523628,,,,476.5636850388993,,416.5886299753192,,,,,,486.3204412024481,,564.997895658482,,,543.828512881412,906.7680462484753,399.82037631226405,400.69348449914855,,,,,,,,,,,,,,,,,,,,374.2594744249299,,,355.9034477448511,436.55640165336155,,,,,,,,,,,,,,,,,,,651.0705359215367,,,,,,,,,,,,,,,,,,,,,,435.7944202899059,,,,,,,,,350.7355309212364,,,,314.4576167364328,,,,,,,,,387.2857192658662,,,,,392.6243168445024,,344.9176567474913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.6086186848395,,,,,,,,,721.239279073101,,,,,,,,,,,,,,,,,288.9582723693135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q2,4,,,335.346350245138,,,,,262.65567033647545,,345.6653593708496,268.0492137142876,,263.7100506557092,441.968828396139,,,285.7664491204791,271.31061963032687,315.2159293561651,360.21403620918494,268.9678778818961,249.06842410097047,345.1045614489202,424.3351530419561,492.59633114623745,478.8208444373202,,555.3984609734543,649.4734600666213,587.548459989379,,,,243.08555124475188,,248.2137457226296,,249.84320595696045,253.97165274118416,265.1498531365695,,268.9910714789405,281.08653488275877,,,,,431.01161215692997,280.05398277042735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.49581348971674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.13342254768895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.109223770066,838.8778208138789,,,,,,929.3154561786722,,,,,,,,,,,1109.4700695946076,2580.324662210716,952.5024157580611,1057.3068293135623,,,,1242.1070227559867,,,738.3339711921569,740.7094182133422,679.1949640499421,,719.3347597232985,950.8705036274956,1217.368407250749,701.7144726936382,1048.378074167353,,,1584.4242137731915,842.4417900600719,1128.772946866578,887.147511483807,880.2968117644376,1248.5650518510927,1245.036659310799,,,,,,,,,,857.9129889291696,,,,,,,,,,,,,,,930.5779181184162,,,743.1291340325901,734.3710604706213,1106.5699620503108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0639528795749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.7899462969517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,1,,,,,,,,752.2935301724543,,969.6641930585884,650.6845997900101,,,1028.6524560990892,,,677.9040779129022,665.8070682258268,763.3903688860858,943.1172490339546,,626.4305227319976,901.2168374767508,1120.6966043635548,1075.3495237776615,939.7957628433683,,1360.7884193486245,1649.310438237098,1472.4230968468473,,,,585.9477529964912,,779.2246526170061,668.688381044622,629.1086951459799,,821.9187136570903,,746.6662313637196,,633.1305231271731,754.8079844503397,,,1698.7029218415466,1370.1751948347548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.5615440817076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.9084584653547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.2707842149302,,,,,,,,,,,,,,,,,,,,,653.2357962980585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,2,,,,460.8224227732438,,,203.7413396898688,,,,130.6228251605682,,,,,,,,,,,164.61551494062758,,,,166.63619706050503,,157.57329953951987,170.36785127537573,,,,,,,,,,,,137.02632460939193,221.09805190743074,110.99183650969951,,,128.84048448402822,127.65631721959828,298.35932769454706,328.87594451457534,,,,,,,,,,,,,384.2323034281363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.70731298756604,,,,,,,,,,,,,,,,,,,148.94794780361187,120.27596464334131,,,135.13273400581414,,,,,,,,,,,,,,,,177.72426666989577,146.9036656517106,,,,,,,,,,,,,,,,,,,,,,,,,,129.9835552203113,,,,,,,,,,,,,,,,,,,,,,,,,,,110.96426398447936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0251177690198,,,,111.1227438249639,,,,,,,,,,,,117.2368514197004,118.07777484881441,126.70001448144235,141.29911669035874,163.93548266490635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,3,,,,708.9548272236669,,,,,,,,,,,291.9175329514048,377.9926317813553,,,,242.81940475143614,,278.23962536455326,,,,,,291.2724471444399,349.49729106967294,,,,,,255.6306391344085,,,,,,231.84521450305925,,257.0805247956096,,,,246.99689846111147,347.2034366725836,264.73401376445554,,,,,,,,,,,,,217.8578254997278,,,,,302.62833276579954,,,,,241.2566467730687,,,,,,,,,,,,,,,,,,,,369.705990222653,,,,,,,,,,,,,,285.54819775206846,,,,,,,,255.4192870488941,,215.20787650646105,,,,,,,289.2874218728023,,,,,,,,,,,,,,,,,,267.4241212288957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.69293791993215,,,,,,,,,,,,,,,,,,,,,,,,,,,371.4721302840526,,,,,,,,,576.8260084808612,,,,,,,,,,,,,,280.54642495167496,,,,,,,,,,,,,,,,,,,,,,235.8984119511252,251.86659545275265,353.8957518045997,410.0463574980635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q3,4,,,,,,,,,,,,,,,,,,,,,,,,,,302.5131482799973,,,,,,,,,,,,,,,155.46028753783847,,,,,,162.77437730265893,342.231898033033,729.9080175724208,,,,154.38566729139052,131.25500629362983,,,,,,,,173.37606861850205,,,,,,,,,,,,,,,265.34775476353224,,130.98551441315087,188.58917949838317,,,,,,,306.6351120081725,,,,,,170.2892175735469,,,,,,,,,,,,,,,,,,,,245.47786031652277,,,177.27959769820498,,,311.208886910125,,,,,,,,,,,,,,,,,261.7074693821118,,,,,,,,160.5417872909568,248.56766363984,,393.9823270473878,,,,,,,,,,,,,,,,,,,,,,,237.54278628400326,,139.3713076162403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.8955438435326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2587776113761,126.86395375956783,144.4325630497994,156.56621819424794,188.88956644371564,203.80939157082906,375.9510856348227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.1524489281172,626.9929037351471,,,,,,645.2868934253925,,,,,,,,,,,645.7591478060473,2046.1757797649143,,,,,,911.2702555251259,606.1205117920251,,689.8635710964131,840.2331888640749,575.8795599314756,,,765.359479970612,897.024021079608,646.6180020537394,824.2042685596792,,,1710.2164461260359,896.229336906339,745.1702463109259,761.2477533857184,761.9851888542345,1089.1176926638348,817.9752832491849,,,,,,,,,,953.7431236171967,591.7968554699127,,,,,,,,,,,580.043215309486,,,1016.1450798823731,604.0984417932608,782.0737694223823,599.3135760117605,,1190.0720390365304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9145875246579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q4,1,,,,,,,,,,572.8275046072763,438.13211156187833,,,676.5944165664955,,,,,,,,,,,,,,672.8339938190642,878.788458904635,800.5560839920362,431.38823020811054,,,,,565.382746492698,,446.3172862379461,460.63690478434745,831.9304474423861,,940.5185142974665,440.44299764898756,803.3854049681632,711.8881776304779,672.3675329980432,486.56397150254884,1481.7769254772718,1382.7801833196286,,,,,,,,,,,,,550.6050914896038,,,,,,,,,,391.1504941336422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4021326633739,,,,,,,,474.29383160593943,,,,,,,,,,,,,,,,386.24632386745196,,,,,,,,,,,,,,,,,,,562.4459010250281,440.1893522773706,,,,,506.120156868116,,,,,,,,,,,,,,,,,,,,,,,,577.8635961248112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.27506622608814,,,,,,,,,,,,,,,,,403.40588275935204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q4,2,350.8918602092773,,,,336.107552890412,,,398.2356847217044,386.0140885587589,,444.73366198061933,,,368.63298748058065,,,351.84378574343356,430.08559744728564,,,,,461.10811576938687,376.9822465712123,690.6878043748236,563.4170440435685,,775.4511990963986,1052.8938668351182,565.3374068965487,,,,,,,402.26701616860004,,,,,,,,,,323.46112213482127,664.2376069574551,1392.6345597246175,,,,1199.9860668532933,,,,,,,,,814.003920874858,,,,,468.42177023505866,,,,,,,,,,379.39006589752074,588.414997073837,,404.248721293183,,,,,,,462.57884653008716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.40159744562357,,,,,,,,,,,,,,,,,,,408.0321224313893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.8382120927315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.50893329790557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q4,3,,,,,,,,,,,,,,,152.1465208109891,,,,,143.4755012698409,,,186.33406629068108,,,138.4385167937778,,205.48383999881082,152.4330397601273,,,,,,,,,,,,,123.81632625900446,,,,,206.46510398376736,148.19947442777686,,,,,,,,,,,,,241.9688825796569,,,140.19565552216844,,146.55292171870178,145.4830557988063,136.1549429898518,280.3191151866307,190.65195290341265,133.98252615763735,228.30738975477286,318.4988323712849,,,,,,,,,,,,,,,,,159.52922532448443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.53862704309014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.63044126978298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.46828976736782,183.85016689046628,,,,,,,,,,,,,,,,,,,,,,,,121.9328151571779,121.93687667296325,132.20488226798358,135.15201121635565,138.02793037626205,153.8220847646003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017Q4,4,,,,902.981197319298,,,,,,514.8101052026918,348.77261925797785,,,,372.54060295738896,,,,,646.5651734294248,,617.3278422323498,,,,,,543.0785181573737,643.8917307647381,402.08903950497717,,,635.0484862677969,,348.45720160987014,,,,,525.9161177105282,705.4344374220747,451.4036062936507,606.2488193168342,,423.3840108574981,467.7171027598683,700.33402261372,827.2820678666202,547.5306348510973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.2453112773142,,,,,,,,,,,,,,,,,,,,,,491.4138704641567,387.70986497555634,,,,,,,,395.7553069533555,,,,,,,,,,,,,,,,,,,,383.0584294794953,,,,,,,,,,,,,,,,,396.81954809729746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4710241827619,,,,,,,,,467.73729622035995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.5542016647761,438.317950378079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q1,0,,,,,,,,,,,,,,440.1049285723754,519.2658164140362,,,,,,,,,,,,,521.7175796505437,697.4273914036775,,428.60823517899223,,,,,,,,,,422.9698191239859,460.38757017305056,,,,512.7516789122495,878.5479803592065,707.2522726224865,1257.6132186202108,,,,495.21420362266525,,,,,,,,,606.6415132357321,,,,,711.979352801461,460.99421233101964,,,,483.25933250676303,,,,,498.6657875175084,,,,,,531.8422966657465,,,,497.0533574076143,,,,,,,,473.9361493591144,,,688.7899012199276,539.0653544170673,589.7837415462465,655.8168148938505,531.4729456783595,554.8927235036924,,,,,,,,,,,,,,,,468.1396107001502,,,,,421.3820808069621,,,,,,,,,,,,419.28643574494805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.9593269047267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q1,1,208.18513123364303,,,,196.919352395632,,,224.97612277059247,,,271.8537409890623,,,307.56865541094805,,,,261.50902350503577,,247.84228976298817,,,331.61808485502934,,315.38062346015545,202.7089341610696,207.75281586819972,468.3829356897228,629.8252949151569,264.60444311462,,,,,,,336.50787582386243,,,,,214.958820167926,255.9219512472014,,,,,,205.28772719953304,,,,,,,,,,,,,276.03886296337134,,,,,,,,,,188.7865987535191,,,,,,233.10130955273095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.4117450135534,,,,,,,,,,,,,,,,,,,,,,,,,,248.74941173557494,210.30625003582247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.65165715483127,,,,,,,,,,,,,,,,,,,,,,201.89852038956323,421.2266182123141,188.49718773171438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0263254249405,,,,,,,,,,,,,,,,,203.75517516314264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.4931367180418,,,,,,,,,,,,1687.190658532071,544.9572715463532,576.8257733605981,,,550.9524076879107,1424.9034559201443,583.2753793229375,,573.8918639974104,811.8970841207936,672.7074926114627,593.233179845568,,557.0574152010116,1143.4072165489138,797.1992441631407,791.2853102599064,,,1238.5376830173107,579.3098429758088,920.6276048327792,792.060454669508,758.6674309695546,936.943891319108,710.4177103465966,,,,,,,,,,535.9768469597499,600.074967920115,,,,,,,,506.5447945493359,,,,,,,,,,,917.1922906310573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.2627650917643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3266380303568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.4697161648717,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7209439851499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q1,3,,,,868.539738925665,,,,474.9203398936779,,602.2145305137967,504.5240016614357,,,519.9881177780405,545.210579516342,,,,,657.684314649906,,661.9192112617885,499.49830770869863,563.1317641852753,559.9740140997291,642.5627000463638,,705.2459285978601,999.993391644545,626.6234632857564,488.68732118679924,,699.9783081306517,,,522.0093377769027,,,,774.2015359478445,,,585.1338661214837,,765.1002030328928,478.6181965139827,612.2053161790172,1631.5342369652024,1558.180751834281,,,,,,,,,,,,,,,,,,,,,,,,700.6291479522894,,,,,,,,,,,,,,,,,,,897.0903184405275,,,,,,,,,,,,,,,,,,,,,,575.9243322811716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6203924586024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1363718386126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q1,4,,,,,,,,,,223.84901395362772,255.04288260336654,,175.85313384215777,207.03732125628855,,,,189.72295329530033,,,,,208.84669715273182,201.82444542995734,,240.88317493393467,,384.36411196207797,472.73471411108045,339.9507624247826,,202.20611367151287,,198.98021682668207,,203.62879879217556,,246.9152681021075,205.9124359271571,,,248.705185412469,,220.84027836709066,266.7493879718309,,325.553601513084,419.6940136878807,380.09252898515325,,,,,,,,,,,,,218.8651096319276,,,,,,,,,,183.3589062849121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.93445837446947,,,,,,,,,,,,,,177.65457126183657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.58387454278852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.2668953289549,209.95824365819033,211.30716165446688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q2,0,,,,,,,,,,281.10989392457435,243.11935941025746,,,351.4896019341653,,,,,,,,,294.5682728905188,,233.37061803873408,261.1158816271115,,500.240192423181,503.57133639209246,261.2221869979204,347.5683677406962,253.8516598098878,,,,,,261.9218409875191,,290.53176936877276,,469.48342799225475,257.554492498424,473.55210002690643,,541.136985521623,550.7993023424553,688.511129747808,941.5320258192879,,,,300.4649779168153,,,,,,,,,296.1596445909065,,,,,236.01768307712453,,,,,305.17126690612093,,,,,,426.54357675827373,,,,,,,,,423.29419154494235,,,,,,,,,,,,,,,,,,,,,,,244.85806980876993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.4164558909494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.859976981889,,,,,,,,,,,,,,,302.78105916597326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q2,1,,,,635.0300146005375,,,,,,,,,,,,,,,,,,,,,,,,,566.0106580040342,,,,,,521.0033922715266,,,,,,,,,,,,1487.6925423107878,,,,,534.3783273867385,1154.795106328342,,,506.95162769748083,596.0291907834279,586.0484088295897,563.6630393615999,,663.7938178062751,919.9423853427732,687.9293600031796,979.2686624787027,,493.3474140694593,1570.3406747473741,562.526831333569,614.3422199249492,741.6788772063873,718.3577869933957,931.5484800966136,723.9029568255502,477.844102008708,,,,,,,,,830.0480557357154,546.4534084118573,,,,,,,,655.5671853647824,,,,,,670.0708067553338,,,,519.3947564374621,1031.5270749098622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3290193922292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q2,2,289.83314251731457,,345.16818333584166,,,285.41953715782245,,333.3100866225074,366.06777157115454,278.4593847879169,300.05077151711424,,,370.2689446007192,,,424.53643792296316,329.9776706259052,331.0062550884914,420.7108914466005,,,417.1977498783276,404.18659878220507,632.9530306647209,481.9375036975372,324.08063169711244,639.1522397442773,606.6015206604266,650.6914209895891,,,,330.2776386949957,,,329.33677946756643,,,,,,,,,,,,287.57670286851794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0885837829403,,,,,317.4256006852902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.63374728469637,,,,,,,,,,,,,,,,,,,,,,,,,,305.9698444459755,251.9056751310209,,,,,,,,400.57506903581236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0886532246702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q2,3,,534.1980210652067,,886.2151504198059,,,,,,682.773923219375,462.0130269358871,,,557.7919780471744,635.8814338269401,,,,,673.9147595248447,,754.2443006974839,,635.4525220582728,,511.57050897246006,,601.8362430590805,974.6691910563055,943.1730188622092,455.05510732343623,,558.0282148142068,,,570.8615050845627,,476.1084777277313,,831.5016042967696,,548.6683922438503,619.5016599362222,,765.8423923145039,,,1321.9890839146785,1204.0280001416406,,,,,,,,,,,,,,,,,,,,,,,,467.3336382333948,,,,,,,,,,,,,,,,,,,960.4357475041058,,,,,,,,,476.3145567993198,,,,,,,,,742.4534429456537,,,,494.89079860968974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.15419030667294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.1060317277975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q2,4,,,,,,,,,,,332.99755647762004,,,,,,,,,,,,,,,,,383.54433339597773,561.1472938869166,,303.03916459912705,,,,424.0746252237773,,,,,,485.61604582843734,402.51446296038455,353.45998132874627,,,422.84672869815176,854.3664730983419,662.880216330811,1251.2478636299347,,,,400.3368913388634,293.61791409131456,,,,,,,,469.3541502382737,,,,,302.4746221213347,,346.918983271428,,,,,,,,318.06907712968393,,368.2079682518907,482.9551039154136,,,,,,,,,,,,,300.47335494729737,,,,,445.6545780888538,,421.4792820182481,381.58218932467554,,,,,,,,,,,,,,,,,,,,,,,,,,386.1302780768431,,,,,,,,,525.5815547498909,,,,,,,,448.35076030053557,299.65586995580577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1197236779874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.2384985098864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q3,0,,,,852.7842924865505,,,,,,,,,,,,,,,,,,,,,,,,382.4560900750588,419.8604410682231,,,,,,434.0843024424991,,,,,,,,,,,650.3176032220998,1375.9215911790318,,,,,,414.05153516631526,,,426.6826554189057,435.67366008711673,,,414.9822466818427,605.4031807209377,,,549.2259736768483,,392.08362662429147,1105.4425857328615,567.6470453001197,618.7730606379411,509.87611082232235,641.502154222326,712.0420079803332,756.4154842090268,,,,,,,,,,638.2147835444752,475.0849249369364,,,,,,,,951.8265372118973,,,,,,598.7523034984614,,,396.40234796335693,,976.9917074973331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.85755415043275,,,,,,402.08293251448237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.99284341268964,477.1776031626848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
