,,open,minister,food,china,home,know,chinese,look,restaurant,need,include,play,life,use,government,japan,want,day,way,world,old,country,come,people,like,good,art,time,new,work,firm,cost,global,start,investment,help,design,add,product,technology,financial,service,asia,customer,industry,bank,market,business,company,income,yesterday,earning,share,asset,continue,end,stock,revenue,profit,low,month,group,net,quarter,2013,increase,price,rate,billion,expect,rise,high,growth,march,counter,share price,director,offer,exchange,list,acquire,week,unit,close,trading,purchase,shareholder,average,issue,bitcoin,holding,trade,executive,launch,developer,sq,area,sale,land,site,development,project,property,cma,offshore,information,large,oil,cloud,datum,vessel,wine,value,economic,international,report,psf,private,board,sell,buyer,public,state,plan,member,provide,fund,space,create,local,team,award,event,brand,grow,investor,second,june,2014,fall,policy,inflation,economy,sgx,management,system,corporate,bond,interest,buy,energy,residential,hotel,building,office,construction,set,point,2015,region,build,security,think,thing,city,place,chef,lee,total,reit,keppel,term,budget,support,sector,april,capital,ocbc,dbs,information publish,target price,publish,loan,target,noble,remain,watch,car,big,dollar,currency,east,lim,worker,2011,constituency,wp,national,general,vote,candidate,singaporean,grc,election,pap,party,dish,japanese,room,music,president,american,artist,film,singpost,loss,iran,base,sme,trump,central,centre,trust,2016,course,water,index,note,change,swiber,family,find,presidential,political,payment,job,hong kong,kong,hong,housing,industrial,estate,2017,tax,future,programme,lng,maritime,ago,digital,airline,airport,road,cash,india,foreign,north korea,korea,north,organisation,contract,risk,employee,ceo,corporate governance,governance,solution,number,gst,2018,deal,economist,game,asean,fintech,house,healthcare,news,online,july,measure,acquisition,community,regional,long,diversity,app,retail,grab,fuel,30,innovation,live,brexit,real,2019,analyst,gain,cyber,culture,startup,experience,equity,hyflux,cut,net profit,june 30,result,period,partner
2018Q3,1,,162.57557244859944,,,,,,,,176.0078526135681,207.1154483832819,,,257.7025608102753,164.05249949283612,,,,,,,,,,,,,176.85420345815587,352.7333352900109,178.83722575091508,166.2736559019707,145.4737593284077,183.53508964150336,,,,,195.86527348044717,,240.16075565170436,200.31708952875607,292.9471284896147,145.24576843671142,,245.94998146720914,265.71953665894205,210.10414693897496,246.9886826680119,181.59414610083306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.94172230109973,,,,,,,,,,177.36853002204694,,,,,,,,168.05996727428288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.74177740411062,,,,,177.75375734158848,,,,,,,,,,,,,,,,,,,,,,,,160.22886215262963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.46463857477787,,,,,,,,,,,,,,,,,,,,,,,,158.94013765065688,,,,,,,,,,,,,,,,,,,,,,,,188.68060317811418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q3,2,,,,281.4761492735347,,,,,,,,,,,,,,,,,,,,,,,,,412.7040202752871,,,,,,423.18643746225627,,,,,,316.2844916877393,,,,,,812.9394447877983,466.44603463954905,885.6149083902046,,,,1093.8243238811112,435.2800598526013,,325.09817026821423,,315.591298040755,,,,667.1843648599732,326.95121887293703,,,,387.4682205039548,,357.8879464685227,,,343.61409573773585,,,,,,461.5348940874871,368.3607298299204,341.92996818290953,,,,329.5542830118687,,,499.39668067770265,,,,,,,,,,,,,,,,338.3539134714033,,,,,,,,,,,,,,,,,,,,,,,,309.2008454114101,,,,,,,,,492.3086036228114,,,,,,,,326.0119214876994,311.88911128535494,,,,,,,,,,284.2848412565672,,,,,,,,,,,,,,,331.49797029518254,,,,,,,332.22868007629074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.4428983378189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q3,3,,,,172.09398278060297,,,,,,,103.26023165063972,,,,,,,,,153.78007067009426,,191.59828392996198,,,,344.4440241839029,,125.40324447239689,100.857424740235,,,,,,,,,,,,,,120.2704296073648,,,,107.73433383419302,360.8348342656702,408.87066234394797,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.80965059505354,,,,,,,,,,,,,,,306.23130146385046,,,,,,,,,,,,,,,,,,,,,,160.30535067313983,,,,,325.3762340129287,,,,,,,,,,,,,105.98583744303023,,,,119.834378781926,,,,,,,96.39590221910102,,99.09945626059134,,275.740595290408,,,,,,,,,,,,,109.30503956420739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.51593515846037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.77225914528867,203.6780370676474,301.9681531729815,,,,,,,,250.57614897311814,,,,,,,,,93.82187811764086,96.12499954036213,106.31271493733368,120.75137947995624,,,,,,,,,,,,,,,,,,,,,,,,
2018Q3,4,,,,,,,,514.2312484121337,,801.6737864182624,589.104548664765,,,888.9085450056344,,,493.12593888881077,,516.64682109911,712.8864760733521,,,577.6647217097197,749.7424908250081,755.6272942389256,656.5780321858967,,1083.023246521562,1099.8447786260667,1109.5919513414835,540.9954316203039,,,,,660.9325580751699,474.51983156468253,460.3467792655591,,858.7926991144079,,683.9134358706757,538.9067016839293,490.5057542308594,487.0879864031042,,649.3004832598234,1296.9681793509317,1291.3676130248962,,,,,,,,,,,,,487.5442590056373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0014492568372,,585.5444678120803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.5871873452184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q4,0,,,,1236.785583273036,,,414.34354850961375,,,,,,,,,,,,,,,,,,,,,441.48230543435983,437.6359848395721,,,,456.9469003354086,,,,,,,,,,,,,,1423.013856926119,,,,,,,,,415.48760122236223,476.01123030769196,,,,507.0414494995837,,,,,,831.5614316585393,,371.0370914386417,457.168517892688,389.0418453662694,419.9087654063372,517.9562297270877,,,,,,,,,455.71000946176605,601.7524254081187,424.71761972053076,,,,,,,,1204.6059720039923,,,,,,438.06191968415163,,398.9376675914224,482.36001702009156,,552.5522612329728,,,,,,,,,,,430.5899560402106,,,,,,,,,,,,,,,,,,,,,,384.5911696810904,,,,,,,394.60466844760685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.70748448551507,,,,,,,,,388.7493527103085,,,,,,,413.41438914574235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.08236172456355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018Q4,1,,,,,,,,,,158.3706799860631,,,,248.32624503703119,,,,,,,,163.39558214988088,,,,162.3503388689773,,266.6133617019372,244.1718587404603,175.7702185476426,159.37041544845758,,156.06186960367862,,157.77660219934975,,,164.0079539134879,145.74982762182833,,,308.0253374481901,300.262899613916,,,,366.50425403321964,293.14451265568744,253.0782023356501,,,,,,,,,,,,,,,,,,,,,,,215.1766086135206,,,,,,201.3669807609188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.98023270773106,,,,,,,,,,,,228.76059607585623,,,,,,,,,,149.78214846852353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.58511596309933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.00731511981382,,,,,,,,,,,,,,,,,429.2320969711868,,,,,,,,,,,,,,,,,,,,,,,,,,,153.59694019023064,,,,,,,,,,,,,,,,,,,,,,,,,144.96217567658718,152.6582971886876,153.75925440450575,156.17744756059906,,,,,,,,,,,,,,,,,,,,
2018Q4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.6841063645355,,,,,,640.2323621599869,,,,,,,,,,,,929.641893477232,859.0790672716703,1245.7445955041019,,,,1270.068162391444,561.9926869482206,,534.597889835896,,784.9489590221178,574.1402809093306,519.25984563136,529.1270021910503,1115.026196571236,747.4806810803088,765.4983526104209,,,817.2799922525762,,645.3265283432752,629.9361615721394,484.4466125040406,809.8872789616361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0507111805034,627.9884603136946,,,,,,,,,,472.94845756484756,,,,,,,,,,,,,,516.4266524898743,,,,,,,,,,,,,,,,,,497.57544393808433,,,,,,646.3192456324205,,,,,,,,,,,,,,,,,,,569.4051476468808,,,,,,,494.5525986747504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1498359051915,,,,,,,,,,,,,,,,,,,,,503.4940620913428,,,,,,,,,,,,,,,,,,,
2018Q4,3,,,,,,,,,,696.2661280695509,,,,593.9313578507039,,,,,,,,420.3848677511322,,,,,,562.4970920091306,816.5269836536731,543.1536021011491,574.4026646299197,,537.1089013796287,,429.74577748971905,575.1776353752027,,438.27639858002215,,1087.2352369961093,757.0875894318917,928.441569695343,756.2509224457093,548.0011828204885,772.7402753446236,1016.9341991033683,896.770350454151,1571.2456436078805,1186.6216830834655,,,,,,,,,,,,,,,,,,,,,,,,526.6301518320653,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7588518934746,,,,,,,,,592.9800764099161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4233713917247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0207485645925,,,,,,,,,,,,,,,,,505.4633659789961,,,,,,,570.7877923720906,443.7653025015625,,,,,,,,,,,,,,,,,469.6150302720723,,,,,,,,,,,,,,,,,,
2018Q4,4,,,436.01975330511124,,,338.2861740871399,,404.270074040979,329.6852309506705,467.68866584570725,359.2820517579076,,378.55776442053144,378.4613617399996,,,449.49254723354386,362.9484048373674,404.3956749248736,518.2457684909058,,,447.9633510813987,602.462404535483,738.7726996300214,692.1171246750511,402.5817517879011,755.3002945983914,762.9810664015414,756.3939283000213,,,,311.4113130235205,,332.6960003056736,351.25030653609537,,,,,,,,,,,456.8972731987622,474.2895435596561,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.9499571582388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.58536007134563,,,,,384.0146631360787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.1526971575945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.77849727520197,,,,,,,,,,,,,,,,,
2019Q1,0,,,,472.3289445280182,,,,,,,,,,,,,,,,,,,,,,,,344.0579393126349,427.4488670894257,,,,,,528.8532151915728,,,,,,,,,,,,904.5149409755003,326.0695570627277,,,,,,528.9552107561045,,,,,,,410.61223056903236,374.072755373604,,336.09471423253893,,339.372907031983,850.169896273819,399.7214066045333,,554.959995063906,329.438281916785,478.08427536926797,717.9038614642493,,,,,,,,,,419.33627332564555,,,,,,,,,,,,,,368.3436352861447,497.4116043658796,,,416.19433389557076,,963.7707021238468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.53663285492274,,,,,,,,,,,,,,,587.8525707108378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.18364660584024,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.432627596551,429.0039234040599,,,,,,,,,,,,,,,,,,,,,,,340.06383321280714,351.72927243049645,472.7631387054492,,,,,,,,,,,,,,
2019Q1,1,,,,832.2609546379754,,,,,,,,,,,,,,380.7059110145759,,,,,,,,,,292.89778043947916,229.7482381873026,,,,263.98538156718485,,,,,269.9872770948121,,,,,,,,308.54680519820045,1042.6287990731475,,,,,,552.7890116346538,,,408.9734889544349,473.33624612825963,,,234.40319328544533,288.8201124321457,,,,,,562.07221424055,,260.881897754766,270.9318996602342,,366.3311373647941,285.13305519814776,,,,,,,,,344.3811018928809,296.7868482882177,515.4409460948741,241.2538864094714,,,,,,,964.3068839886793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.7746311441616,,,,,,,,,,,,,,,,,,,,,,277.3669577175567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1006441110255,228.86138247550704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.173715104188,,,,,,,,,,,,,,,,,,,,,,,,,,231.2095234923482,236.08864597715305,,,,,,,,,,,,
2019Q1,2,,,,,,,,433.7093426255809,,795.6592602578158,457.0159178393055,,,542.4355401272296,438.6648535270838,,,,546.4157227167493,538.7513471857529,,,522.943892069477,744.8040640141955,579.1917851235197,595.2155206513521,,850.5430601217573,1146.3165203214592,946.9844382062569,,,,,,603.3515531334741,,,,679.134925477604,,521.174213312513,431.89533835371645,557.1044580454883,561.3958459832709,450.09464968019495,,1346.4591228561562,791.208832671351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.99691541567785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.70391402140694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.121464841802,,,,,,,,,,,,,,,,,,534.5564946257837,,,,,,,,,,,,,,,,,,,,,510.388464774241,,,,,,,,,,441.6299341993486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2114762503853,,,,,,,,,,,,,,,,,,
2019Q1,3,,,301.79674374882103,,245.54290125670758,,,327.06899438143864,252.82231553973477,276.0545261284219,357.7054474917292,,,348.8435726051355,,,,233.81380155307025,,370.37770087375833,,,287.2378473481716,,448.9656273121497,466.5527226607335,317.3549424829218,400.0757400835382,555.3969396191003,392.31643879948274,,,,,,,275.4914363648504,,217.21024508296497,,,,320.413110692831,,,,229.916632435425,725.6949532162914,396.18629846476654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.6953682358607,,,,,,,,,,,,,,,,,,275.8884275287886,,,,,,279.68783515649443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.3081792133285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.116089743757,,,,,,,,,,,,222.6407403152887,,,,,,,,,,,,,,222.4582400292549,,,,,,,,,,,,,,,,,,,,,,,232.37333067261062,,,,,,,,,,,
2019Q1,4,,,,,,,,,,,420.01447804274244,,,,,,,,,,,,,,,,,479.4254800423726,681.0894347824943,,595.4913782729,421.4173414887101,,,620.0168198822176,,,433.87677855508537,,,638.6307542859324,620.0437751894897,,,,434.74384155711476,936.8691849364412,1139.2331324451266,1938.124790503642,,,,1383.484224947541,,,,,640.1329665192574,505.62063074048643,,,1060.5470918681572,586.247978597052,,,,,,611.4089377016138,,,506.84525838918347,,,,,,460.2419376773633,,427.18159977660747,,,,,,,500.71594845916405,,,,,,,,,,,,,,,483.6347844408701,,,,,,,,,,,,,,,,,451.87362057191507,,,,,,,,526.4374847372547,,,,,,,,,527.4263183267996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.7502716917382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1522073312794,,,,,,,,,,,,,,,,,,,,,,,,,,802.1377172165786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q2,0,,,,,,,,,,1020.3767628464483,474.21866574321035,,,559.0251794285017,,,,,437.7859886802644,,,,,641.3117613748929,,465.93849471289144,,751.8168829383568,847.3024023249142,1492.0976291601037,434.5071949317817,,,,,651.6866525439422,,,,1014.9659226689198,,630.5586482525746,870.1596730911375,635.329037226727,571.8927184022979,,503.1875648462064,1609.3452365996704,1469.4790837035116,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.6091595883918,,,,,,,,,,,,,,,,,,,,,,,,427.8252253362597,,,,,,,,,509.20114645044174,,,432.86160841429154,,,,,,,,,,,,,504.96374666779735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.03470635159937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.4007513471305,,,,,,,,,,,,,616.2866293718926,,,,412.33894542853693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.65247376986036,496.6594164489163,,,,,,,,,
2019Q2,1,,,,967.6432065388639,,,,,,,344.84582538535903,,,,,,,,,,,,,,,,,379.84546989586283,526.9276944454604,,432.28661731359944,,369.49571700317114,,418.28855357509974,,,378.26071296247056,,,490.3038359869434,447.13229634301024,,,339.7347510794004,,539.2812559526548,852.480971551811,1241.61554430587,,,,832.7472076900674,,,,,400.7269875730509,380.91547405489735,,443.548283812298,843.8576797010284,412.43668479271525,408.4244008258809,,,,,368.41175743511315,382.3867958258846,,365.06291183151546,507.47407045051114,,,,,,,368.13891732952385,,,,,,,,,,,,705.8334919063709,,,,,,,,,,354.1904534422133,,,,,,,,,,,,,,398.901422177322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.5678595842473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q2,2,279.9541864744313,,382.37784044139863,,227.14828010771691,235.70822352193272,,389.2512540662062,288.60203165055117,249.1497121216726,269.32292688960644,,,329.0882275955231,,,374.44538121154767,249.03955227040524,293.91019100382294,488.5177647111396,240.56792503082005,,433.7620992690266,300.19549150118377,570.8491034074881,649.8184219947253,369.0331792368963,631.8981146545225,652.056056338459,357.96003037230776,,,,252.0330683546341,,,371.9828330720593,,,,,,,,,,,221.6471580191613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9221653775241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.1979631841533,,,,,,,,,,,,,,,,,,,,,431.4201831398249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.74668485889708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.90250757417505,,,,,,,,
2019Q2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.1040579467302,,,,,169.25666250068036,,341.51005620471955,,,,,,,,,,,377.8204373220985,488.44475706242736,243.71083646163902,209.25118358543378,,,,,293.19073930910315,,171.61764419866572,,,,,191.0211826327306,261.31084800416744,,,,,,185.95696874488735,,,,233.2860364326344,,,,,,,,,,,,,,,,,,,,275.5083527345664,,,,,,,,,,,,,,,,,,,,,,216.9607302376079,,,,,,,,,,,,,394.93490310500715,,,,,,,,,563.5948118918425,,,,,215.84196138450355,,,,,,,,170.40721845961988,,,,,,,,,,,,,,,,,,,,,262.8523947709995,,213.62761626375914,,,,,177.6490479262249,,183.45869651169238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.3129678600274,170.29696919665275,,,,,,,,356.68681952086735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.96037267781887,,,,,,,,,315.99129935385486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.00115394875064,399.96599248856523,,,,,,
2019Q2,4,,,,736.3113378216062,,,,,,,,,,,,,,,,,,,,,,,,489.3354745643153,524.6600129358789,,,,,,723.1210796515156,,,477.75523875888297,,,,,,,,924.0140681691744,1727.6885050827561,487.8157973675087,,,,,763.6215244053641,445.96955445997725,,447.5744775322378,,,,506.5639821643665,575.0153555837395,472.3581829779645,,628.2467087927271,,,1236.6609498555115,441.61867336155655,762.7311888531067,624.6199275463752,,705.1770271990391,683.4454888117485,,,,,,,,,,816.6588478100264,794.0416164682262,,,,,,,,810.9804158736418,,,,,,509.36040575959026,,,,,1019.8453144116917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.4121434228433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.6627528455141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.1144286595976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.2596909601895,,,,,,,,,,,,,,
2019Q3,0,,,,556.5604350044969,,,,,,,,,,,,,,,,,,,,,,,,269.5433599241566,,,,,289.3522788281974,,278.26750264101224,,,,,,,,297.16386939544265,,,620.3363396097407,733.6775921858035,227.9428990935538,,,,,,201.90828840996056,,,,,,268.32858416905367,256.40135580493114,,,305.42285534928953,,,503.8879069608457,518.3375776824366,283.3492736731234,325.90829230720095,,317.0288404722269,531.1367291314868,,,,,,,,,,,255.57749159348373,,,,,,,,630.8566599333963,,,,,,,,,,,210.10755092357581,,,,,,,,,,,277.3272987580652,,,,,,,,,,,,,,,,,,,,,,219.7777830333642,,,,,,,225.7312482574275,,,,,,203.57195690878527,,,,,,,,,221.08277343973546,,,,,,,,,,,,,,201.12815048885068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.75720221322257,,,,,,,,,,,,,,,,231.70385603136233,,,,,,,,,254.57315446669057,,,,,
2019Q3,1,,,,,,,,264.7155296835999,,498.4565718064445,307.0724174686604,,,342.5218802540043,,,318.77539589299556,245.9916664218621,355.1720584963364,397.1328602430945,,268.7901571047006,359.4105778623866,409.01153882849445,422.29113542978126,425.7956049238211,,548.9266256097269,675.7023378058723,556.6426864697818,,,,,,301.62626406648377,293.1658972697577,,,316.7947924996129,,301.2428810930001,,441.61857446583514,275.68468957634434,384.0043828523042,289.94644002381307,760.3841972618028,577.8356729085806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.2094815123334,,,,,312.9414102701628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.77714119971773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.85457129933314,,,,,,,,
2019Q3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.11536548286625,,,,,,,,,,,,,,,,,,195.83657071833056,303.2156462788992,182.48626778317424,207.30428040279392,,,405.0403534133603,,,263.9824618083315,,426.52293545250836,290.8976267233305,188.36545748584302,266.7678441058115,428.4741806009049,394.51886703601934,428.13258119256,,,,,,,194.43915271526743,286.58252327699256,,,,,,,,,,,230.22776339985228,,,,,,,,,,,,,,,,,,,,313.0453739302293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.0074360210064,326.8033784011599,,187.59506568269083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0811182625909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.22215255391254,,,,,,,,,,,,,,,,,,,,,,,,,,210.6192892685361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.435977841379,,,,,196.247532346904,,,,,,,,,,178.02485599691263,195.5423515073955,197.38148524519806,212.76211345212974,
2019Q3,3,,,,,,,,,,,114.96462151598905,,,,,,,,,,,,,,,,,148.26971686588757,110.6203220093979,,117.27282689411558,,,,185.00457675429158,,,130.26994045230884,,,102.20353585697457,,,,,,251.90655631317114,170.70786387483705,396.86807962465235,,,,289.74404923309135,,,,,,,,101.05211121491709,175.3464254861698,,,,,205.95953563885334,,,,,,,,,,,234.6583355485085,124.50362111294528,155.13956844109055,,,101.07000356681088,,,,163.61006572361765,,,,,,109.85412791750753,,,,103.42514483673096,,,,,,120.3997200805535,,,,,,,,,,,,,,,,,,,,,,,,109.20291101356428,,,,98.1774382892733,,,,,158.2487728987668,,,,,,,,165.1715922121581,139.87710953408248,,,,,,,,100.27410027141475,,,,,,,,,,,,,,,,,,,,,,,,169.5419650224547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.07849321759876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019Q3,4,,,,,,,,,,145.13997901280797,137.47580689903722,,,247.83542254643098,,,,,,,,,,,,196.31796867297575,,136.59571603288805,144.05922177420928,125.8282859484367,208.36820676173394,,135.19410639409327,,147.01925366577765,140.36619416829453,,138.07677394830557,123.56484438857916,237.588520728423,143.13167071512515,250.79230582919843,130.80152822366597,,140.76502415609113,,214.63284075878263,370.74939349080614,357.3166143584543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.23443318146465,,,,,,,,,162.5272197522782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.91250249127154,,,,,,,130.8639284877423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.41463618395986,,,,,,,,,,,,,,,,,136.4374046304627,,,,160.83518414411932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.257465377213,,,,,,,,,119.1011552655021
